Title,Review_Date,Author,Rating,Review_Title,Review,Review_Url
The Good Neighbor,18 June 2022,cynthia-58624,8," What would you have done?
","This one of those movies that starts out with the question what any of us would have in the same situation as the protagonist. What if you did something bad and you could get away with it? Has been done before. But the performances are really strong. Jonathan Rhys Meyers is great in his mix of subtle and all out moments. Luke Kleintank does a good job, being relatable while at the same time going down a slippery slope. The film has a retro feel in its premise, and also the pacing is not superfast, but the tension rises constantly to a surprising climax.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,21 June 2022,srauly,3," It kept my attention, but there was too much wrong about it
","As stated in my title, the movie kept my attention and felt like a pre-2020 movie, albeit of middling quality (which is more than I can say about most 2020+ movies).",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,14 August 2022,Neptune165,4," zzzz zzzz zzzzz
","This movie would have me upset with each scene cause it unrealistic. The Good Neighbor is about a budding friendship between two very different neighbours that takes a tragic turn when David runs over a young woman and causes her death. The plot start up fairly decently but the moment it reaches the second act it loses its way between trying to explore the character of David who's living in constant regret and fear of getting caught specially after the victims sisters approachs him for help and the arc of Robert his friend who slowly starts showing his true colors when he loses the grip of the situation. Even from the entire plot's perspective every move seems predictable to a point that you can relate the entire movie to different other flicks who did the same thing in a way better an inventive way. To be honest I want to like this movie a lot but can't find one reason that makes it original or entertaining at all. Intriguing at first, the plot became predictable toward the end. It had a decent premise and the acting was stellar throughout. Unfortunately this Hitchcock like drama fell apart with inconsistent character development and plot twists.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,6 August 2022,HumbleMensa,4," Nope
","Predictable and VERY slow at some points, although the story is handled well --but it isn't a new storyline. The jury is out on this one, but I wasn't thrilled by it -- it not good and not bad, I guess. I don't think I'll watch it ever again though and super glad I did not pay for it directly. Rhys was okay, but his character --well, seems he's just playing himself, lol. Oh, and fix the subtitles - spent five minutes during a seemingly pivotal scene fiddling with our remote and settings thinking it was just our tech.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,11 August 2022,Vivekmaru45,3," Pointless waste of time, a very dull thriller backed by average actors.
","This is your typical ""for every action there is an equal but opposite reaction"" movie.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,6 August 2022,martynspetts,5," If only we understood Latvian!!
","Just watched this. A clever and increasingly sinister plot ruined because a significant amount of the content was spoken in Latvian - especially the closing dialogue!! We tried turning subtitles on but the subtitles were not that informative (might have been our broadcaster) - e.g ""Woman speaking Latvian"".",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,9 August 2022,edwardspre,5," ok - but-
","Overall it was pretty decent , but what spoilt it was the alibi of the guys getting the tram the night of the crash at 12.15 (the police accepted this alibi) the girls sister found out that the trams stopped over the weekend at 10.00pm for engineering work without much effort , surely the most inept of police would have checked this out.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,17 June 2022,email-70200,8," Good, tense thriller
","This is a good little thriller. Jonathan Rhys Meyers certainly knows how to play someone unhinged. You can tell there is something bubbling underneath his surface. I like how the tension slowly rises until the finale. Also the area the movie is shot in is something else. I don't know how much was shot on a soundstage but Riga as a backdrop is certainly a welcome change up. As I said, it is a good little thriller that hopefully doesn't get overlooked.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,17 June 2022,kenbo-87360,4," Poor.
","Considering this is a concept that has been done many times before, it brought nothing new or original. JRM is a great actor and he tried his best here, but it just never got going. I thought he was going to be tremendous in a menacing role but the script just wasn't good enough for it to be tested.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,18 June 2022,andrewrye-06535,3," A serious plot hole kills it
","It is a plodding thriller, very predictable and part nonsense.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,18 June 2022,aSumuru,10," Hitchcock 2022!
","Possibly one of the best in its genre. Story was excellently paced, plot thickens and builds up to a climax that brings its audience on a roller coaster ride that is only familiar with Hitchcock fans plus a very updated feel. Well done!",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,6 August 2022,MrBass,4," Subtitles????
",How can a film with large chunks of Latvian dialect in have no English subtitles?!! It's absolutely absurd. A couple of sentences here and there that aren't relevant to the story I could understand but this film has several long conversations that leave you sitting there wondering what on earth is going on.,/review/rw8260182/?ref_=tt_urv
The Good Neighbor,18 June 2022,ops-52535,6," yet another quasi anglo-american...
",Production going behind the iron curtain to shoot a movie because the cost of production a far lower there then in the west...enough about that...,/review/rw8260182/?ref_=tt_urv
The Good Neighbor,22 June 2022,jeroduptown,7," Cover Up
","Rhys-Meyers is a really great neighbor, until he's not. When David moves to town to work in journalism, he accidentally kills a girl on a bike on the way home from the pub. Meyers single white females him and everything gets nuts.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,29 April 2023,SnoopyStyle,5," a bit unlikely
","American journalist David (Luke Kleintank) moves to Riga to start a new job. He befriends his new neighbor Robert (Jonathan Rhys Meyers). They are partying at a nightclub. David meets Janine and gets her number. David is driving Robert home when he hits Janine riding on her bicycle. She dies and Robert helps David cover it up. After the news conference, Janine's sister Vanessa (Eloise Smyth) approaches David.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,21 June 2022,cahidi,6," The Good Psychopath
","Jonathan Rhys Meyers is the perfect villain in any movie. He plays the wolf-in-sheep-skin parts very well. He was a creepy psychopath in this movie. Too bad the director didn't put him on screen more. They should've made the killing scenes. It would've made this thriller more thrilling. I think those murder scenes would've cranked up the ratings. I mean, what's the point of concealing them when we've already known who's the killer? The killing scenes will add more tension to the story.",/review/rw8260182/?ref_=tt_urv
